date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:31:21	58504/58504	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:19%20GMT	https://portswigger.net/web-security/all-materials	/home/siddhant/portswigger/portswigger.net/web-security/all-materials.html	(from )
03:31:22	96/96	---M--	200	added ('OK')	text/plain	etag:%221dcccc08582c860%22	https://portswigger.net/robots.txt		(from )
03:31:22	74880/74880	---M--	200	added ('OK')	image/png	etag:%221dbea5a5ca6a080%22	https://portswigger.net/content/images/logos/academy-twittercard.png	/home/siddhant/portswigger/portswigger.net/content/images/logos/academy-twittercard.png	(from https://portswigger.net/web-security/all-materials)
03:31:23	15406/15406	---M--	200	added ('OK')	image/x-icon	etag:%221dc129cec20192e%22	https://portswigger.net/content/images/logos/favicon.ico	/home/siddhant/portswigger/portswigger.net/content/images/logos/favicon.ico	(from https://portswigger.net/web-security/all-materials)
03:31:24	4052/4052	---M--	200	added ('OK')	image/png	etag:%221dcb16e8cbd3fd4%22	https://portswigger.net/content/images/logos/apple-touch-icon.png	/home/siddhant/portswigger/portswigger.net/content/images/logos/apple-touch-icon.png	(from https://portswigger.net/web-security/all-materials)
03:31:26	512380/512380	---MCZ	200	added ('OK')	text/css	etag:W/%221dcccc1dba3ea7c%22	https://portswigger.net/content/pswebsecacademy.css	/home/siddhant/portswigger/portswigger.net/content/pswebsecacademy.css	(from https://portswigger.net/web-security/all-materials)
03:31:26	8496/8496	---M--	200	added ('OK')	application/font-woff	etag:%221dcccc08582e930%22	https://portswigger.net/content/fonts/ps-icons-small/ps-icons-small.woff?td2uot	/home/siddhant/portswigger/portswigger.net/content/fonts/ps-icons-small/ps-icons-small5722.woff	(from https://portswigger.net/web-security/all-materials)
03:31:27	26704/26704	---M--	200	added ('OK')	application/font-woff	etag:%221dcccc08582a050%22	https://portswigger.net/content/fonts/ps-main/ps-icons.woff?l1la2n	/home/siddhant/portswigger/portswigger.net/content/fonts/ps-main/ps-icons6208.woff	(from https://portswigger.net/web-security/all-materials)
03:31:28	554/554	---M--	200	added ('OK')	image/svg+xml	etag:%221dc01f9bdf97b2a%22	https://portswigger.net/content/images/svg/icons/enterprise.svg	/home/siddhant/portswigger/portswigger.net/content/images/svg/icons/enterprise.svg	(from https://portswigger.net/web-security/all-materials)
03:31:29	398/398	---M--	200	added ('OK')	image/svg+xml	etag:%221dc01f9bdf9788e%22	https://portswigger.net/content/images/svg/icons/professional.svg	/home/siddhant/portswigger/portswigger.net/content/images/svg/icons/professional.svg	(from https://portswigger.net/web-security/all-materials)
03:31:30	554/554	---M--	200	added ('OK')	image/svg+xml	etag:%221dc01f9bdf97b2a%22	https://portswigger.net/content/images/svg/icons/community.svg	/home/siddhant/portswigger/portswigger.net/content/images/svg/icons/community.svg	(from https://portswigger.net/web-security/all-materials)
03:31:31	15444/15444	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Aug%202025%2007:38:13%20GMT	https://portswigger.net/mega-nav/images/burp-suite-scanner.jpg	/home/siddhant/portswigger/portswigger.net/mega-nav/images/burp-suite-scanner.jpg	(from https://portswigger.net/web-security/all-materials)
03:31:32	13037/13037	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Sep%202025%2022:42:22%20GMT	https://portswigger.net/mega-nav/images/burp-suite.jpg	/home/siddhant/portswigger/portswigger.net/mega-nav/images/burp-suite.jpg	(from https://portswigger.net/web-security/all-materials)
03:31:33	6922/6922	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jan%202026%2005:26:35%20GMT	https://portswigger.net/mega-nav/images/latest-burp-suite-software-download.jpg	/home/siddhant/portswigger/portswigger.net/mega-nav/images/latest-burp-suite-software-download.jpg	(from https://portswigger.net/web-security/all-materials)
03:31:35	32738/32738	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:33%20GMT	https://portswigger.net/web-security/dashboard	/home/siddhant/portswigger/portswigger.net/web-security/dashboard.html	(from https://portswigger.net/web-security/all-materials)
03:31:36	26040/26040	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:34%20GMT	https://portswigger.net/web-security/learning-paths	/home/siddhant/portswigger/portswigger.net/web-security/learning-paths.html	(from https://portswigger.net/web-security/all-materials)
03:31:37	68090/68090	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:35%20GMT	https://portswigger.net/web-security/request-smuggling	/home/siddhant/portswigger/portswigger.net/web-security/request-smuggling.html	(from https://portswigger.net/web-security/all-materials)
03:31:38	70406/70406	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:36%20GMT	https://portswigger.net/web-security/web-cache-deception	/home/siddhant/portswigger/portswigger.net/web-security/web-cache-deception.html	(from https://portswigger.net/web-security/all-materials)
03:31:39	45079/45079	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:37%20GMT	https://portswigger.net/web-security/llm-attacks	/home/siddhant/portswigger/portswigger.net/web-security/llm-attacks.html	(from https://portswigger.net/web-security/all-materials)
03:31:40	49644/49644	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:38%20GMT	https://portswigger.net/web-security/api-testing	/home/siddhant/portswigger/portswigger.net/web-security/api-testing.html	(from https://portswigger.net/web-security/all-materials)
03:31:41	53646/53646	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:39%20GMT	https://portswigger.net/web-security/nosql-injection	/home/siddhant/portswigger/portswigger.net/web-security/nosql-injection.html	(from https://portswigger.net/web-security/all-materials)
03:31:42	47076/47076	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:40%20GMT	https://portswigger.net/web-security/all-topics	/home/siddhant/portswigger/portswigger.net/web-security/all-topics.html	(from https://portswigger.net/web-security/all-materials)
03:31:43	73313/73313	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:41%20GMT	https://portswigger.net/web-security/all-labs	/home/siddhant/portswigger/portswigger.net/web-security/all-labs.html	(from https://portswigger.net/web-security/all-materials)
03:31:44	28151/28151	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:42%20GMT	https://portswigger.net/web-security/mystery-lab-challenge	/home/siddhant/portswigger/portswigger.net/web-security/mystery-lab-challenge.html	(from https://portswigger.net/web-security/all-materials)
03:31:46	86174/86174	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:46%20GMT	https://portswigger.net/web-security/hall-of-fame	/home/siddhant/portswigger/portswigger.net/web-security/hall-of-fame.html	(from https://portswigger.net/web-security/all-materials)
03:31:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Apr%202026%2022:01:46%20GMT	https://portswigger.net/web-security/getting-started/kamil-vavra/index.html	/home/siddhant/portswigger/portswigger.net/web-security/getting-started/kamil-vavra/index.html	(from https://portswigger.net/web-security/all-materials)
03:31:48	47981/47981	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:46%20GMT	https://portswigger.net/web-security/getting-started/kamil-vavra	/home/siddhant/portswigger/portswigger.net/web-security/getting-started/kamil-vavra.html	(from https://portswigger.net/web-security/all-materials)
03:31:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Apr%202026%2022:01:47%20GMT	https://portswigger.net/web-security/getting-started/johnny-villarreal/index.html	/home/siddhant/portswigger/portswigger.net/web-security/getting-started/johnny-villarreal/index.html	(from https://portswigger.net/web-security/all-materials)
03:31:50	43734/43734	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:48%20GMT	https://portswigger.net/web-security/getting-started/johnny-villarreal	/home/siddhant/portswigger/portswigger.net/web-security/getting-started/johnny-villarreal.html	(from https://portswigger.net/web-security/all-materials)
03:31:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Apr%202026%2022:01:49%20GMT	https://portswigger.net/web-security/getting-started/andres-rauschecker/index.html	/home/siddhant/portswigger/portswigger.net/web-security/getting-started/andres-rauschecker/index.html	(from https://portswigger.net/web-security/all-materials)
03:31:52	42852/42852	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:50%20GMT	https://portswigger.net/web-security/getting-started/andres-rauschecker	/home/siddhant/portswigger/portswigger.net/web-security/getting-started/andres-rauschecker.html	(from https://portswigger.net/web-security/all-materials)
03:31:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Apr%202026%2022:01:51%20GMT	https://portswigger.net/web-security/getting-started/index.html	/home/siddhant/portswigger/portswigger.net/web-security/getting-started/index.html	(from https://portswigger.net/web-security/all-materials)
03:31:54	38785/38785	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:52%20GMT	https://portswigger.net/web-security/getting-started	/home/siddhant/portswigger/portswigger.net/web-security/getting-started.html	(from https://portswigger.net/web-security/all-materials)
03:31:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Apr%202026%2022:01:54%20GMT	https://portswigger.net/web-security/certification/index.html	/home/siddhant/portswigger/portswigger.net/web-security/certification/index.html	(from https://portswigger.net/web-security/all-materials)
03:31:56	33820/33820	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:54%20GMT	https://portswigger.net/web-security/certification	/home/siddhant/portswigger/portswigger.net/web-security/certification.html	(from https://portswigger.net/web-security/all-materials)
03:31:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Apr%202026%2022:01:56%20GMT	https://portswigger.net/web-security/certification/how-to-prepare/index.html	/home/siddhant/portswigger/portswigger.net/web-security/certification/how-to-prepare/index.html	(from https://portswigger.net/web-security/all-materials)
03:31:58	36550/36550	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:57%20GMT	https://portswigger.net/web-security/certification/how-to-prepare	/home/siddhant/portswigger/portswigger.net/web-security/certification/how-to-prepare.html	(from https://portswigger.net/web-security/all-materials)
03:31:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Apr%202026%2022:01:58%20GMT	https://portswigger.net/web-security/certification/how-it-works/index.html	/home/siddhant/portswigger/portswigger.net/web-security/certification/how-it-works/index.html	(from https://portswigger.net/web-security/all-materials)
03:32:00	42331/42331	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:01:59%20GMT	https://portswigger.net/web-security/certification/how-it-works	/home/siddhant/portswigger/portswigger.net/web-security/certification/how-it-works.html	(from https://portswigger.net/web-security/all-materials)
03:32:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Apr%202026%2022:02:00%20GMT	https://portswigger.net/web-security/certification/practice-exam/index.html	/home/siddhant/portswigger/portswigger.net/web-security/certification/practice-exam/index.html	(from https://portswigger.net/web-security/all-materials)
03:32:02	34786/34786	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:01%20GMT	https://portswigger.net/web-security/certification/practice-exam	/home/siddhant/portswigger/portswigger.net/web-security/certification/practice-exam.html	(from https://portswigger.net/web-security/all-materials)
03:32:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Apr%202026%2022:02:02%20GMT	https://portswigger.net/web-security/certification/exam-hints-and-guidance/index.html	/home/siddhant/portswigger/portswigger.net/web-security/certification/exam-hints-and-guidance/index.html	(from https://portswigger.net/web-security/all-materials)
03:32:04	32801/32801	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:03%20GMT	https://portswigger.net/web-security/certification/exam-hints-and-guidance	/home/siddhant/portswigger/portswigger.net/web-security/certification/exam-hints-and-guidance.html	(from https://portswigger.net/web-security/all-materials)
03:32:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Apr%202026%2022:02:04%20GMT	https://portswigger.net/web-security/certification/frequently-asked-questions/index.html	/home/siddhant/portswigger/portswigger.net/web-security/certification/frequently-asked-questions/index.html	(from https://portswigger.net/web-security/all-materials)
03:32:06	41212/41212	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:06%20GMT	https://portswigger.net/web-security/certification/frequently-asked-questions	/home/siddhant/portswigger/portswigger.net/web-security/certification/frequently-asked-questions.html	(from https://portswigger.net/web-security/all-materials)
03:32:06	404149/404149	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:05%20GMT	https://portswigger.net/web-security/all-materials/detailed	/home/siddhant/portswigger/portswigger.net/web-security/all-materials/detailed.html	(from https://portswigger.net/web-security/all-materials)
03:32:08	60408/60408	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:06%20GMT	https://portswigger.net/web-security/race-conditions	/home/siddhant/portswigger/portswigger.net/web-security/race-conditions.html	(from https://portswigger.net/web-security/all-materials)
03:32:09	56562/56562	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:07%20GMT	https://portswigger.net/web-security/graphql	/home/siddhant/portswigger/portswigger.net/web-security/graphql.html	(from https://portswigger.net/web-security/all-materials)
03:32:10	46995/46995	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:08%20GMT	https://portswigger.net/web-security/graphql/what-is-graphql	/home/siddhant/portswigger/portswigger.net/web-security/graphql/what-is-graphql.html	(from https://portswigger.net/web-security/all-materials)
03:32:11	49539/49539	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:09%20GMT	https://portswigger.net/web-security/prototype-pollution	/home/siddhant/portswigger/portswigger.net/web-security/prototype-pollution.html	(from https://portswigger.net/web-security/all-materials)
03:32:16	45658/45658	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:15%20GMT	https://portswigger.net/web-security/prototype-pollution/javascript-prototypes-and-inheritance	/home/siddhant/portswigger/portswigger.net/web-security/prototype-pollution/javascript-prototypes-and-inheritance.html	(from https://portswigger.net/web-security/all-materials)
03:32:16	50290/50290	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:15%20GMT	https://portswigger.net/web-security/prototype-pollution/client-side	/home/siddhant/portswigger/portswigger.net/web-security/prototype-pollution/client-side.html	(from https://portswigger.net/web-security/all-materials)
03:32:18	43894/43894	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:17%20GMT	https://portswigger.net/web-security/prototype-pollution/client-side/browser-apis	/home/siddhant/portswigger/portswigger.net/web-security/prototype-pollution/client-side/browser-apis.html	(from https://portswigger.net/web-security/all-materials)
03:32:19	69221/69221	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:17%20GMT	https://portswigger.net/web-security/prototype-pollution/server-side	/home/siddhant/portswigger/portswigger.net/web-security/prototype-pollution/server-side.html	(from https://portswigger.net/web-security/all-materials)
03:32:20	42302/42302	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:19%20GMT	https://portswigger.net/web-security/prototype-pollution/preventing	/home/siddhant/portswigger/portswigger.net/web-security/prototype-pollution/preventing.html	(from https://portswigger.net/web-security/all-materials)
03:32:20	35379/35379	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:19%20GMT	https://portswigger.net/web-security/essential-skills	/home/siddhant/portswigger/portswigger.net/web-security/essential-skills.html	(from https://portswigger.net/web-security/all-materials)
03:32:22	45618/45618	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:20%20GMT	https://portswigger.net/web-security/essential-skills/obfuscating-attacks-using-encodings	/home/siddhant/portswigger/portswigger.net/web-security/essential-skills/obfuscating-attacks-using-encodings.html	(from https://portswigger.net/web-security/all-materials)
03:32:23	36499/36499	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:21%20GMT	https://portswigger.net/web-security/essential-skills/using-burp-scanner-during-manual-testing	/home/siddhant/portswigger/portswigger.net/web-security/essential-skills/using-burp-scanner-during-manual-testing.html	(from https://portswigger.net/web-security/all-materials)
03:32:24	53403/53403	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:22%20GMT	https://portswigger.net/web-security/sql-injection	/home/siddhant/portswigger/portswigger.net/web-security/sql-injection.html	(from https://portswigger.net/web-security/all-materials)
03:32:25	38368/38368	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:25%20GMT	https://portswigger.net/web-security/sql-injection/examining-the-database	/home/siddhant/portswigger/portswigger.net/web-security/sql-injection/examining-the-database.html	(from https://portswigger.net/web-security/all-materials)
03:32:25	44867/44867	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:25%20GMT	https://portswigger.net/web-security/sql-injection/union-attacks	/home/siddhant/portswigger/portswigger.net/web-security/sql-injection/union-attacks.html	(from https://portswigger.net/web-security/all-materials)
03:32:27	53812/53812	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:25%20GMT	https://portswigger.net/web-security/sql-injection/blind	/home/siddhant/portswigger/portswigger.net/web-security/sql-injection/blind.html	(from https://portswigger.net/web-security/all-materials)
03:32:28	50663/50663	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:26%20GMT	https://portswigger.net/web-security/sql-injection/cheat-sheet	/home/siddhant/portswigger/portswigger.net/web-security/sql-injection/cheat-sheet.html	(from https://portswigger.net/web-security/all-materials)
03:32:29	58583/58583	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:27%20GMT	https://portswigger.net/web-security/cross-site-scripting	/home/siddhant/portswigger/portswigger.net/web-security/cross-site-scripting.html	(from https://portswigger.net/web-security/all-materials)
03:32:30	50937/50937	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:28%20GMT	https://portswigger.net/web-security/cross-site-scripting/reflected	/home/siddhant/portswigger/portswigger.net/web-security/cross-site-scripting/reflected.html	(from https://portswigger.net/web-security/all-materials)
03:32:31	50198/50198	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:29%20GMT	https://portswigger.net/web-security/cross-site-scripting/stored	/home/siddhant/portswigger/portswigger.net/web-security/cross-site-scripting/stored.html	(from https://portswigger.net/web-security/all-materials)
03:32:32	56291/56291	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:30%20GMT	https://portswigger.net/web-security/cross-site-scripting/dom-based	/home/siddhant/portswigger/portswigger.net/web-security/cross-site-scripting/dom-based.html	(from https://portswigger.net/web-security/all-materials)
03:32:33	55554/55554	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:31%20GMT	https://portswigger.net/web-security/cross-site-scripting/contexts	/home/siddhant/portswigger/portswigger.net/web-security/cross-site-scripting/contexts.html	(from https://portswigger.net/web-security/all-materials)
03:32:34	53320/53320	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:32%20GMT	https://portswigger.net/web-security/cross-site-scripting/contexts/client-side-template-injection	/home/siddhant/portswigger/portswigger.net/web-security/cross-site-scripting/contexts/client-side-template-injection.html	(from https://portswigger.net/web-security/all-materials)
03:32:35	46307/46307	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:33%20GMT	https://portswigger.net/web-security/cross-site-scripting/exploiting	/home/siddhant/portswigger/portswigger.net/web-security/cross-site-scripting/exploiting.html	(from https://portswigger.net/web-security/all-materials)
03:32:36	45578/45578	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:34%20GMT	https://portswigger.net/web-security/cross-site-scripting/dangling-markup	/home/siddhant/portswigger/portswigger.net/web-security/cross-site-scripting/dangling-markup.html	(from https://portswigger.net/web-security/all-materials)
03:32:37	48511/48511	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:35%20GMT	https://portswigger.net/web-security/cross-site-scripting/content-security-policy	/home/siddhant/portswigger/portswigger.net/web-security/cross-site-scripting/content-security-policy.html	(from https://portswigger.net/web-security/all-materials)
03:32:38	55476/55476	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:36%20GMT	https://portswigger.net/web-security/cross-site-scripting/preventing	/home/siddhant/portswigger/portswigger.net/web-security/cross-site-scripting/preventing.html	(from https://portswigger.net/web-security/all-materials)
03:32:39	1359539/1359539	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:37%20GMT	https://portswigger.net/web-security/cross-site-scripting/cheat-sheet	/home/siddhant/portswigger/portswigger.net/web-security/cross-site-scripting/cheat-sheet.html	(from https://portswigger.net/web-security/all-materials)
03:32:40	46572/46572	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:40%20GMT	https://portswigger.net/web-security/csrf	/home/siddhant/portswigger/portswigger.net/web-security/csrf.html	(from https://portswigger.net/web-security/all-materials)
03:32:40	39093/39093	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:40%20GMT	https://portswigger.net/web-security/csrf/xss-vs-csrf	/home/siddhant/portswigger/portswigger.net/web-security/csrf/xss-vs-csrf.html	(from https://portswigger.net/web-security/all-materials)
03:32:42	44191/44191	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:40%20GMT	https://portswigger.net/web-security/csrf/bypassing-token-validation	/home/siddhant/portswigger/portswigger.net/web-security/csrf/bypassing-token-validation.html	(from https://portswigger.net/web-security/all-materials)
03:32:43	55689/55689	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:41%20GMT	https://portswigger.net/web-security/csrf/bypassing-samesite-restrictions	/home/siddhant/portswigger/portswigger.net/web-security/csrf/bypassing-samesite-restrictions.html	(from https://portswigger.net/web-security/all-materials)
03:32:44	39091/39091	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:43%20GMT	https://portswigger.net/web-security/csrf/bypassing-referer-based-defenses	/home/siddhant/portswigger/portswigger.net/web-security/csrf/bypassing-referer-based-defenses.html	(from https://portswigger.net/web-security/all-materials)
03:32:45	41357/41357	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:43%20GMT	https://portswigger.net/web-security/csrf/preventing	/home/siddhant/portswigger/portswigger.net/web-security/csrf/preventing.html	(from https://portswigger.net/web-security/all-materials)
03:32:50	47134/47134	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:49%20GMT	https://portswigger.net/web-security/xxe	/home/siddhant/portswigger/portswigger.net/web-security/xxe.html	(from https://portswigger.net/web-security/all-materials)
03:32:50	35082/35082	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:49%20GMT	https://portswigger.net/web-security/xxe/xml-entities	/home/siddhant/portswigger/portswigger.net/web-security/xxe/xml-entities.html	(from https://portswigger.net/web-security/all-materials)
03:32:52	46936/46936	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:50%20GMT	https://portswigger.net/web-security/xxe/blind	/home/siddhant/portswigger/portswigger.net/web-security/xxe/blind.html	(from https://portswigger.net/web-security/all-materials)
03:32:53	43132/43132	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:51%20GMT	https://portswigger.net/web-security/clickjacking	/home/siddhant/portswigger/portswigger.net/web-security/clickjacking.html	(from https://portswigger.net/web-security/all-materials)
03:32:54	48580/48580	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:52%20GMT	https://portswigger.net/web-security/cors	/home/siddhant/portswigger/portswigger.net/web-security/cors.html	(from https://portswigger.net/web-security/all-materials)
03:32:55	36900/36900	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:53%20GMT	https://portswigger.net/web-security/cors/same-origin-policy	/home/siddhant/portswigger/portswigger.net/web-security/cors/same-origin-policy.html	(from https://portswigger.net/web-security/all-materials)
03:32:56	39380/39380	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:54%20GMT	https://portswigger.net/web-security/cors/access-control-allow-origin	/home/siddhant/portswigger/portswigger.net/web-security/cors/access-control-allow-origin.html	(from https://portswigger.net/web-security/all-materials)
03:32:57	47535/47535	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:55%20GMT	https://portswigger.net/web-security/ssrf	/home/siddhant/portswigger/portswigger.net/web-security/ssrf.html	(from https://portswigger.net/web-security/all-materials)
03:32:58	34993/34993	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:56%20GMT	https://portswigger.net/web-security/ssrf/blind	/home/siddhant/portswigger/portswigger.net/web-security/ssrf/blind.html	(from https://portswigger.net/web-security/all-materials)
03:32:59	57230/57230	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:57%20GMT	https://portswigger.net/web-security/request-smuggling/finding	/home/siddhant/portswigger/portswigger.net/web-security/request-smuggling/finding.html	(from https://portswigger.net/web-security/all-materials)
03:33:00	69755/69755	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:58%20GMT	https://portswigger.net/web-security/request-smuggling/exploiting	/home/siddhant/portswigger/portswigger.net/web-security/request-smuggling/exploiting.html	(from https://portswigger.net/web-security/all-materials)
03:33:01	71390/71390	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:02:59%20GMT	https://portswigger.net/web-security/request-smuggling/advanced	/home/siddhant/portswigger/portswigger.net/web-security/request-smuggling/advanced.html	(from https://portswigger.net/web-security/all-materials)
03:33:02	59437/59437	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:03:00%20GMT	https://portswigger.net/web-security/request-smuggling/advanced/http2-exclusive-vectors	/home/siddhant/portswigger/portswigger.net/web-security/request-smuggling/advanced/http2-exclusive-vectors.html	(from https://portswigger.net/web-security/all-materials)
03:33:03	57764/57764	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:03:01%20GMT	https://portswigger.net/web-security/request-smuggling/advanced/response-queue-poisoning	/home/siddhant/portswigger/portswigger.net/web-security/request-smuggling/advanced/response-queue-poisoning.html	(from https://portswigger.net/web-security/all-materials)
03:33:04	61037/61037	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:03:02%20GMT	https://portswigger.net/web-security/request-smuggling/advanced/request-tunnelling	/home/siddhant/portswigger/portswigger.net/web-security/request-smuggling/advanced/request-tunnelling.html	(from https://portswigger.net/web-security/all-materials)
03:33:05	50089/50089	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:03:04%20GMT	https://portswigger.net/web-security/request-smuggling/advanced/http2-downgrading	/home/siddhant/portswigger/portswigger.net/web-security/request-smuggling/advanced/http2-downgrading.html	(from https://portswigger.net/web-security/all-materials)
03:33:06	51928/51928	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202026%2022:03:04%20GMT	https://portswigger.net/web-security/request-smuggling/browser	/home/siddhant/portswigger/portswigger.net/web-security/request-smuggling/browser.html	(from https://portswigger.net/web-security/all-materials)
